time,datetime_str,open,high,low,close,tick_volume,spread,real_volume
1245542400,2009-06-21 00:00:00,933.5,948.2,912.83,939.1,120165,0,0
1246147200,2009-06-28 00:00:00,938.55,946.4,923.07,932.5,93891,0,0
1246752000,2009-07-05 00:00:00,932.3,932.3,904.93,912.55,105835,0,0
1247356800,2009-07-12 00:00:00,912.65,942.02,907.8,936.85,97659,0,0
1247961600,2009-07-19 00:00:00,937.25,957.35,936.5,950.95,100958,0,0
1248566400,2009-07-26 00:00:00,950.85,958.8,925.65,953.5,99384,0,0
1249171200,2009-08-02 00:00:00,954.2,971.6,951.11,954.6,127663,0,0
1249776000,2009-08-09 00:00:00,954.4,960.5,940.12,948.05,111387,0,0
1250380800,2009-08-16 00:00:00,948.1,957.85,930.33,953.33,108602,0,0
1250985600,2009-08-23 00:00:00,953.4,961.55,934.55,954.4,109106,0,0
1251590400,2009-08-30 00:00:00,954.45,997.34,943.35,993.1,134251,0,0
1252195200,2009-09-06 00:00:00,993.9,1011.72,982.85,1004.58,130592,0,0
1252800000,2009-09-13 00:00:00,1005.35,1023.9,992.18,1007.15,155615,0,0
1253404800,2009-09-20 00:00:00,1007.1,1019.65,984.85,990.5,149689,0,0
1254009600,2009-09-27 00:00:00,991.23,1009.68,985.17,1002.2,153459,0,0
1254614400,2009-10-04 00:00:00,1001.85,1061.42,1000.58,1048.7,164058,0,0
1255219200,2009-10-11 00:00:00,1048.65,1070.8,1042.9,1052.95,160891,0,0
1255824000,2009-10-18 00:00:00,1052.6,1067.73,1047.67,1054.95,165004,0,0
1256428800,2009-10-25 00:00:00,1054.65,1059.68,1026.48,1044.98,164678,0,0
1257033600,2009-11-01 00:00:00,1043.9,1101.05,1041.18,1094.6,168907,0,0
1257638400,2009-11-08 00:00:00,1097.75,1122.83,1095.2,1118.18,152307,0,0
